,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ethnicity,sex,feature_0,country,state,date,outcome,predicted_outcome,sensitive_0,age
296,296,296,296,2,2,2,US,US,1994-01-01,0.7303786609320129,0.8441572879725547,0,3
297,297,297,297,2,2,1,US,US,1994-01-01,0.5581092300831587,0.6047067559359369,0,4
298,298,298,298,2,2,2,US,US,1994-01-01,0.5450976626767031,0.9142526561943798,1,4
299,299,299,299,2,2,2,US,US,1994-01-01,0.6707440523255194,0.7172666252500632,0,3
300,300,300,300,2,2,1,US,US,1994-01-01,0.945366030603059,0.9431819633814582,0,4
301,301,301,301,2,2,1,US,US,1994-01-01,0.604632023407282,0.5112572633263344,0,2
302,302,302,302,2,2,1,US,US,1994-01-01,0.393462702305015,0.580069156824712,1,4
303,303,303,303,2,2,1,US,US,1994-01-01,0.9274485064178696,0.5439680551538026,1,4
304,304,304,304,2,2,1,US,US,1994-01-01,0.4495520992202499,0.7759512711213962,1,3
305,305,305,305,2,2,2,US,US,1994-01-01,0.7239626311322187,0.0089215188776442,1,3
306,306,306,306,2,2,1,US,US,1994-01-01,0.5870416678340602,0.801867165484579,0,7
307,307,307,307,2,2,2,US,US,1994-01-01,0.9092448359797448,0.5505083232615906,1,4
308,308,308,308,2,2,2,US,US,1994-01-01,0.8191848267405293,0.9969135771187349,0,3
309,309,309,309,2,2,3,US,US,1994-01-01,0.6639374271881451,0.4281825584849233,1,3
310,310,310,310,2,2,2,US,US,1994-01-01,0.5753217541169477,0.385812418193784,0,4
311,311,311,311,2,2,2,US,US,1994-01-01,0.586425431477406,0.8579281572074366,1,4
312,312,312,312,2,2,1,US,US,1994-01-01,0.800115042814707,0.4417815454991829,1,3
313,313,313,313,2,2,1,US,US,1994-01-01,0.2312914157736231,0.0367927842809545,1,3
314,314,314,314,2,2,1,US,US,1994-01-01,0.2158079046677797,0.8602452943518908,1,6
315,315,315,315,2,2,2,US,US,1994-01-01,0.6216893897174277,0.3961692114796856,1,4
316,316,316,316,2,2,1,US,US,1994-01-01,0.5191207146389298,0.1923066501336374,0,7
317,317,317,317,2,2,1,US,US,1994-01-01,0.5146059870454616,0.0861996607069466,0,4
318,318,318,318,2,2,2,US,US,1994-01-01,0.2959530411960168,0.449526425450505,0,3
319,319,319,319,2,2,2,US,US,1994-01-01,0.8237104455160977,0.9119569819099682,1,3
320,320,320,320,2,2,2,US,US,1994-01-01,0.8983432248749617,0.3260903916058031,1,2
321,321,321,321,2,2,2,US,US,1994-01-01,0.6668214389440659,0.7945426350358773,0,3
322,322,322,322,2,2,1,US,US,1994-01-01,0.9980177430767544,0.2614705663094093,0,5
323,323,323,323,2,2,2,US,US,1994-01-01,0.8394260066883681,0.8703594656875868,0,2
324,324,324,324,2,2,1,US,US,1994-01-01,0.9188880506686798,0.5975964343929865,1,4
325,325,325,325,2,2,2,US,US,1994-01-01,0.3053280184912388,0.7375973617729107,0,4
326,326,326,326,2,2,1,US,US,1994-01-01,0.4350095125695806,0.7424834381248739,0,3
327,327,327,327,2,2,2,US,US,1994-01-01,0.3323297832418938,0.9017232119771816,0,4
328,328,328,328,2,2,2,US,US,1994-01-01,0.0085501917560243,0.7871655003476945,1,4
329,329,329,329,2,2,2,US,US,1994-01-01,0.2255821451911685,0.7630250613767314,0,2
330,330,330,330,2,2,2,US,US,1994-01-01,0.6852036691481085,0.9963419678100458,0,6
331,331,331,331,2,2,1,US,US,1994-01-01,0.9573936854585958,0.6344086266438898,1,2
332,332,332,332,2,2,1,US,US,1994-01-01,0.201239542139004,0.7606188167011747,0,7
333,333,333,333,2,2,2,US,US,1994-01-01,0.7598077996905999,0.8438695769058229,0,2
334,334,334,334,2,2,2,US,US,1994-01-01,0.93313505200842,0.2352312822718552,0,5
335,335,335,335,2,2,1,US,US,1994-01-01,0.8900394614177721,0.6980332172813,1,3
336,336,336,336,2,2,1,US,US,1994-01-01,0.433249871140239,0.8529500072799816,0,3
337,337,337,337,2,2,1,US,US,1994-01-01,0.951875099205336,0.5750307754983353,1,4
338,338,338,338,2,2,2,US,US,1994-01-01,0.3240278280452727,0.8704378653049104,0,4
339,339,339,339,2,2,1,US,US,1994-01-01,0.5916814154994225,0.3582430772379951,0,3
340,340,340,340,2,2,2,US,US,1994-01-01,0.1751887479026536,0.2505657566331849,0,3
341,341,341,341,2,2,2,US,US,1994-01-01,0.802635665881625,0.1514533844408785,1,3
342,342,342,342,2,2,2,US,US,1994-01-01,0.6310309090657018,0.6202306446597392,0,3
343,343,343,343,2,2,2,US,US,1994-01-01,0.867878418803963,0.9196533917560276,1,4
344,344,344,344,2,2,1,US,US,1994-01-01,0.5268463393135241,0.0009268735982633,1,3
345,345,345,345,2,2,1,US,US,1994-01-01,0.0998258404363858,0.8598251777427925,1,2
346,346,346,346,2,2,2,US,US,1994-01-01,0.9678514442882188,0.8463684329529002,0,3
347,347,347,347,2,2,1,US,US,1994-01-01,0.5522488381153263,0.7318332211751881,0,5
348,348,348,348,2,2,1,US,US,1994-01-01,0.2875187313459428,0.970671959309864,1,4
349,349,349,349,2,2,1,US,US,1994-01-01,0.2951311725258456,0.2002214067472712,1,4
350,350,350,350,2,2,2,US,US,1994-01-01,0.8790851844092444,0.6920665314988861,1,2
351,351,351,351,2,2,1,US,US,1994-01-01,0.6796495586452304,0.3129616267873489,1,4
352,352,352,352,2,2,1,US,US,1994-01-01,0.6923184005247534,0.4615395186624411,1,7
353,353,353,353,2,2,2,US,US,1994-01-01,0.3648044033480734,0.6675732726910281,0,3
354,354,354,354,2,2,1,US,US,1994-01-01,0.1646797629625384,0.3909000855343816,1,5
355,355,355,355,2,2,2,US,US,1994-01-01,0.551053755123655,0.4781103322346312,1,4
356,356,356,356,2,2,2,US,US,1994-01-01,0.446301405867149,0.6162511356174278,0,3
357,357,357,357,2,2,1,US,US,1994-01-01,0.5842478816332316,0.475499194671266,1,5
358,358,358,358,2,2,1,US,US,1994-01-01,0.738277817521305,0.1421547806710441,0,3
359,359,359,359,2,2,3,US,US,1994-01-01,0.5335613195122303,0.6910741465213053,0,3
360,360,360,360,2,2,1,US,US,1994-01-01,0.0252940977637586,0.4078243917944095,0,2
361,361,361,361,2,2,2,US,US,1994-01-01,0.5811079058253776,0.5799440955402133,0,2
362,362,362,362,2,2,2,US,US,1994-01-01,0.7407033012331213,0.7000756464401314,1,5
363,363,363,363,2,2,2,US,US,1994-01-01,0.9305512488946924,0.848185490516549,1,4
364,364,364,364,2,2,2,US,US,1994-01-01,0.3442258363595616,0.5808677948172793,0,5
365,365,365,365,2,2,1,US,US,1994-01-01,0.852458930425353,0.3118181074771831,0,2
366,366,366,366,2,2,2,US,US,1994-01-01,0.9148199298897332,0.8518226338555235,1,3
367,367,367,367,2,2,1,US,US,1994-01-01,0.8211422070712828,0.5152572872881014,0,3
368,368,368,368,2,2,2,US,US,1994-01-01,0.6580795662041206,0.4398803784736721,1,5
369,369,369,369,2,2,1,US,US,1994-01-01,0.6301833841864954,0.7831841864448383,0,3
370,370,370,370,2,2,3,US,US,1994-01-01,0.6104302369997154,0.8106018361885812,1,3
371,371,371,371,2,2,1,US,US,1994-01-01,0.7283112086821764,0.0927607791795178,0,4
372,372,372,372,2,2,1,US,US,1994-01-01,0.8948553435194553,0.1827766945232113,1,3
373,373,373,373,2,2,2,US,US,1994-01-01,0.8152056955574657,0.8734683538447718,0,3
374,374,374,374,2,2,2,US,US,1994-01-01,0.5384742044509763,0.9935327704278728,0,2
375,375,375,375,2,2,1,US,US,1994-01-01,0.8539891770894115,0.9725068824836712,1,3
376,376,376,376,2,2,1,US,US,1994-01-01,0.4418923404606616,0.716830263772972,1,3
377,377,377,377,2,2,2,US,US,1994-01-01,0.7200542780784991,0.6098872945424898,1,2
378,378,378,378,2,2,1,US,US,1994-01-01,0.9957651791481652,0.1172234405112278,0,7
379,379,379,379,2,2,1,US,US,1994-01-01,0.8550944730058833,0.5405934826566571,0,3
380,380,380,380,2,2,2,US,US,1994-01-01,0.7624873280213668,0.4234832497779545,1,4
381,381,381,381,2,2,2,US,US,1994-01-01,0.5649354999721197,0.1953628710556373,1,2
382,382,382,382,2,2,2,US,US,1994-01-01,0.5423577496255845,0.0400944875845397,0,6
383,383,383,383,2,2,1,US,US,1994-01-01,0.6939200853641356,0.6616839347086676,0,4
384,384,384,384,2,2,2,US,US,1994-01-01,0.7317686889430307,0.2764921126024212,1,3
385,385,385,385,2,2,2,US,US,1994-01-01,0.4108729844908113,0.5403006631590055,1,4
386,386,386,386,2,2,2,US,US,1994-01-01,0.4805572260334433,0.836408127844632,1,4
387,387,387,387,2,2,1,US,US,1994-01-01,0.455350777173746,0.6091060933922576,0,4
388,388,388,388,2,2,1,US,US,1994-01-01,0.5636766776718626,0.0856999108575799,0,3
389,389,389,389,2,2,2,US,US,1994-01-01,0.610399217053972,0.6787972711388768,0,4
390,390,390,390,2,2,1,US,US,1994-01-01,0.6638685742594532,0.641933492887962,1,2
391,391,391,391,2,2,1,US,US,1994-01-01,0.9421978235934853,0.1655749687245791,1,2
392,392,392,392,2,2,2,US,US,1994-01-01,0.1507828825639868,0.2459315569827517,0,2
393,393,393,393,2,2,1,US,US,1994-01-01,0.5408914416005395,0.0512428390512688,1,6
394,394,394,394,2,2,1,US,US,1994-01-01,0.9241803875226162,0.826137929398159,0,3
395,395,395,395,2,2,2,US,US,1994-01-01,0.5689966036305858,0.1046964836263081,1,3
396,396,396,396,2,2,1,US,US,1994-01-01,0.0201215960495866,0.2376211561346981,1,2
397,397,397,397,2,2,2,US,US,1994-01-01,0.7378165789537392,0.1315040667978823,1,4
398,398,398,398,2,2,1,US,US,1994-01-01,0.8668782388441207,0.2533299048600022,0,3
399,399,399,399,2,2,1,US,US,1994-01-01,0.1648808363421728,0.9998214122726696,1,3
400,400,400,400,2,2,1,US,US,1994-01-01,0.3210566715811936,0.9719877096994936,1,6
401,401,401,401,2,2,1,US,US,1994-01-01,0.8378698029397185,0.5445264994767256,0,3
402,402,402,402,2,2,1,US,US,1994-01-01,0.8705566982709856,0.8381593369827729,1,5
403,403,403,403,2,2,1,US,US,1994-01-01,0.5842758859088575,0.6406657382040943,1,4
404,404,404,404,2,2,2,US,US,1994-01-01,0.4558708668985846,0.7312688017617355,0,2
405,405,405,405,2,2,1,US,US,1994-01-01,0.6970537774247363,0.9134861570171038,0,3
406,406,406,406,2,2,1,US,US,1994-01-01,0.6304583010221058,0.9944772818703528,0,6
407,407,407,407,2,2,2,US,US,1994-01-01,0.9365239759220754,0.6556780122346602,1,4
408,408,408,408,2,2,1,US,US,1994-01-01,0.7127003722779102,0.5220449041857642,0,2
409,409,409,409,2,2,2,US,US,1994-01-01,0.940899670591285,0.1580575653563806,0,4
410,410,410,410,2,2,2,US,US,1994-01-01,0.9054738047161434,0.3104122174695329,1,6
411,411,411,411,2,2,2,US,US,1994-01-01,0.8319635796601881,0.6154319927464362,0,3
412,412,412,412,2,2,2,US,US,1994-01-01,0.8297175674099031,0.3220881257690191,0,6
413,413,413,413,2,2,1,US,US,1994-01-01,0.5836507122266,0.6965454394700328,1,7
414,414,414,414,2,2,1,US,US,1994-01-01,0.308723487465369,0.6098907646027096,1,4
415,415,415,415,2,2,1,US,US,1994-01-01,0.316107490085957,0.9842861005171448,1,6
416,416,416,416,2,2,1,US,US,1994-01-01,0.0169042246712886,0.7374342766533127,1,4
417,417,417,417,2,2,2,US,US,1994-01-01,0.6560531873874924,0.1013943590898074,1,3
418,418,418,418,2,2,2,US,US,1994-01-01,0.6614479079484562,0.2605660217990432,1,5
419,419,419,419,2,2,1,US,US,1994-01-01,0.8339813354902119,0.6495836124511805,1,5
420,420,420,420,2,2,2,US,US,1994-01-01,0.9436677878893268,0.5702861916278534,0,3
421,421,421,421,2,2,2,US,US,1994-01-01,0.8539402668849762,0.3808393592882949,0,3
422,422,422,422,2,2,2,US,US,1994-01-01,0.4014983995938929,0.6424895235562186,1,3
423,423,423,423,2,2,2,US,US,1994-01-01,0.2809100270432014,0.788459567861171,0,2
424,424,424,424,2,2,1,US,US,1994-01-01,0.7822569462095206,0.8131462362410797,0,6
425,425,425,425,2,2,1,US,US,1994-01-01,0.5007674837285012,0.7318461676432771,1,4
426,426,426,426,2,2,3,US,US,1994-01-01,0.7638995029226499,0.1269328154347453,1,4
427,427,427,427,2,2,2,US,US,1994-01-01,0.8434266272558189,0.9126111967952352,1,4
428,428,428,428,2,2,2,US,US,1994-01-01,0.5548995349356864,0.2671708764909462,0,4
429,429,429,429,2,2,1,US,US,1994-01-01,0.9729690138116692,0.7376138780736043,0,3
430,430,430,430,2,2,1,US,US,1994-01-01,0.35324894490071,0.5198419791729414,1,3
431,431,431,431,2,2,2,US,US,1994-01-01,0.7259174682713582,0.4858223968099411,0,4
432,432,432,432,2,2,2,US,US,1994-01-01,0.3874668444309176,0.1710563082332557,1,4
433,433,433,433,2,2,1,US,US,1994-01-01,0.5500502890932926,0.1482146160793584,0,6
434,434,434,434,2,2,2,US,US,1994-01-01,0.3810185492605558,0.9012415882542704,1,3
435,435,435,435,2,2,1,US,US,1994-01-01,0.9185647854970668,0.7630207886675857,0,3
436,436,436,436,2,2,2,US,US,1994-01-01,0.2349052040710621,0.556869884687432,1,4
437,437,437,437,2,2,2,US,US,1994-01-01,0.689682097270349,0.0603142226649911,1,4
438,438,438,438,2,2,1,US,US,1994-01-01,0.4113284389805502,0.7652888243912954,1,3
439,439,439,439,2,2,2,US,US,1994-01-01,0.1619195195003713,0.1168028320648745,0,4
440,440,440,440,2,2,1,US,US,1994-01-01,0.2668191819217507,0.1868973863733607,1,4
441,441,441,441,2,2,2,US,US,1994-01-01,0.9605974769903172,0.5473898147924006,0,4
442,442,442,442,2,2,2,US,US,1994-01-01,0.7220032504168945,0.0989612605243184,1,2
443,443,443,443,2,2,1,US,US,1994-01-01,0.2887613567646577,0.882938670564547,1,4
444,444,444,444,2,2,1,US,US,1994-01-01,0.1174207411133332,0.4544987264426271,1,5
445,445,445,445,2,2,2,US,US,1994-01-01,0.6846711018266652,0.3338985272107436,0,5
446,446,446,446,2,2,2,US,US,1994-01-01,0.416388769660298,0.5931235775627748,1,3
447,447,447,447,2,2,2,US,US,1994-01-01,0.1538998278317295,0.9591137730290884,1,5
448,448,448,448,2,2,1,US,US,1994-01-01,0.8858177494758326,0.9124005643794066,0,2
449,449,449,449,2,2,1,US,US,1994-01-01,0.5141667958937446,0.9304524929489308,0,4
450,450,450,450,2,2,2,US,US,1994-01-01,0.5572961903428231,0.2706995653404674,1,7
451,451,451,451,2,2,2,US,US,1994-01-01,0.354751908051584,0.9806865041930182,0,5
452,452,452,452,2,2,2,US,US,1994-01-01,0.9979710252675104,0.8171344919904207,1,4
453,453,453,453,2,2,2,US,US,1994-01-01,0.501485541406779,0.6336967527065895,0,3
454,454,454,454,2,2,2,US,US,1994-01-01,0.746499797386831,0.6698409171971176,1,5
455,455,455,455,2,2,1,US,US,1994-01-01,0.7924561816938109,0.6013216205236924,1,3
456,456,456,456,2,2,2,US,US,1994-01-01,0.7291944655394733,0.4857218680478639,1,3
457,457,457,457,2,2,1,US,US,1994-01-01,0.5510639561411257,0.5503974983746458,1,4
458,458,458,458,2,2,2,US,US,1994-01-01,0.901456516317486,0.960021136726522,1,5
459,459,459,459,2,2,1,US,US,1994-01-01,0.7079038723417888,0.8562492034254041,1,2
460,460,460,460,2,2,2,US,US,1994-01-01,0.8272597639583525,0.0629722084240639,0,6
461,461,461,461,2,2,1,US,US,1994-01-01,0.6959782905973697,0.820108068903405,0,7
462,462,462,462,2,2,2,US,US,1994-01-01,0.292899086671908,0.8071084200719523,0,6
463,463,463,463,2,2,1,US,US,1994-01-01,0.9423739622653752,0.4048833630158213,0,2
464,464,464,464,2,2,1,US,US,1994-01-01,0.4468247084228067,0.3442677068201523,0,2
465,465,465,465,2,2,2,US,US,1994-01-01,0.7217753020193702,0.6782207295738096,1,6
466,466,466,466,2,2,2,US,US,1994-01-01,0.6213273419323547,0.8543284486610077,1,3
467,467,467,467,2,2,2,US,US,1994-01-01,0.8556552129119535,0.1999018215744487,1,2
468,468,468,468,2,2,2,US,US,1994-01-01,0.5365313551805624,0.7147990943275819,1,2
469,469,469,469,2,2,2,US,US,1994-01-01,0.7603467968407336,0.952149287078962,1,3
470,470,470,470,2,2,2,US,US,1994-01-01,0.1393775390998481,0.6607791401012646,0,2
471,471,471,471,2,2,1,US,US,1994-01-01,0.221987432920413,0.9202495189287776,1,2
472,472,472,472,2,2,1,US,US,1994-01-01,0.535874796229366,0.9467087437690016,1,6
473,473,473,473,2,2,1,US,US,1994-01-01,0.521658553129678,0.8364382123200496,0,3
474,474,474,474,2,2,1,US,US,1994-01-01,0.9524666267874528,0.5984579504859542,0,3
475,475,475,475,2,2,2,US,US,1994-01-01,0.5518997539505172,0.4276258702383596,1,6
476,476,476,476,2,2,2,US,US,1994-01-01,0.4157015037005999,0.5291073190072118,1,6
477,477,477,477,2,2,1,US,US,1994-01-01,0.5990441588978319,0.8676053630396097,0,3
478,478,478,478,2,2,2,US,US,1994-01-01,0.8776537684670797,0.736961960687841,1,2
479,479,479,479,2,2,1,US,US,1994-01-01,0.4648647060574161,0.4822928326955069,0,2
480,480,480,480,2,2,2,US,US,1994-01-01,0.9297603546284298,0.6747770944829334,0,2
481,481,481,481,2,2,2,US,US,1994-01-01,0.0941746349685027,0.5068812514041536,0,3
482,482,482,482,2,2,2,US,US,1994-01-01,0.0854908155397311,0.1191402882889045,1,4
483,483,483,483,2,2,2,US,US,1994-01-01,0.4810164799343732,0.4617515617400725,1,6
484,484,484,484,2,2,2,US,US,1994-01-01,0.5710272758163872,0.1899175680914324,0,5
485,485,485,485,2,2,2,US,US,1994-01-01,0.8285797710357206,0.3156152941056546,1,5
486,486,486,486,2,2,2,US,US,1994-01-01,0.9586495269696554,0.9920084419894936,1,6
487,487,487,487,2,2,1,US,US,1994-01-01,0.5604790653750309,0.6764071883834502,1,3
488,488,488,488,2,2,2,US,US,1994-01-01,0.936727151591155,0.4184588201629877,0,6
489,489,489,489,2,2,1,US,US,1994-01-01,0.6415931794444426,0.7400068433851803,0,5
490,490,490,490,2,2,1,US,US,1994-01-01,0.7561698899426463,0.5220253655076755,0,3
491,491,491,491,2,2,2,US,US,1994-01-01,0.3599595825821586,0.79556811455474,1,6
492,492,492,492,2,2,2,US,US,1994-01-01,0.5597202329788669,0.1108153004644551,1,4
493,493,493,493,2,2,1,US,US,1994-01-01,0.1782067892185397,0.2890763834511957,0,3
494,494,494,494,2,2,1,US,US,1994-01-01,0.3337031384459645,0.22142026073579,1,7
495,495,495,495,2,2,1,US,US,1994-01-01,0.0902922839386132,0.6922047606890342,1,3
496,496,496,496,2,2,2,US,US,1994-01-01,0.2030677903672072,0.9357467746797116,0,4
497,497,497,497,2,2,2,US,US,1994-01-01,0.1835195854877726,0.6461976332046624,0,3
498,498,498,498,2,2,2,US,US,1994-01-01,0.27794731817367,0.9257636098489902,1,6
499,499,499,499,2,2,2,US,US,1994-01-01,0.9183042565614216,0.0109355627115061,1,3
500,500,500,500,2,2,1,US,US,1994-01-01,0.5250772061387057,0.2133029175030823,1,4
501,501,501,501,2,2,1,US,US,1994-01-01,0.6976966048067457,0.7538559001941838,0,6
502,502,502,502,2,2,2,US,US,1994-01-01,0.3406617631355461,0.2741300436051933,1,5
503,503,503,503,2,2,2,US,US,1994-01-01,0.9184195309956736,0.5139118907618803,0,4
504,504,504,504,2,2,1,US,US,1994-01-01,0.6922567069338075,0.6173564785713638,1,4
505,505,505,505,2,2,1,US,US,1994-01-01,0.9276357511538637,0.634681228775646,1,3
506,506,506,506,2,2,1,US,US,1994-01-01,0.0762411682967577,0.7137133360785425,0,4
507,507,507,507,2,2,1,US,US,1994-01-01,0.4534900280037991,0.5277108772827629,0,4
508,508,508,508,2,2,2,US,US,1994-01-01,0.8836714119035793,0.2275985247650285,1,2
509,509,509,509,2,2,1,US,US,1994-01-01,0.9521191033629048,0.8953566252804719,1,3
510,510,510,510,2,2,1,US,US,1994-01-01,0.8869306279814364,0.1573693475658488,1,3
511,511,511,511,2,2,2,US,US,1994-01-01,0.7347059194168211,0.5330221311237493,0,3
512,512,512,512,2,2,2,US,US,1994-01-01,0.9647783445329268,0.3909357161550688,1,4
513,513,513,513,2,2,2,US,US,1994-01-01,0.4608553363671305,0.3477424005328731,1,5
514,514,514,514,2,2,1,US,US,1994-01-01,0.7309727770596878,0.7073500360501659,1,6
515,515,515,515,2,2,1,US,US,1994-01-01,0.997588693939848,0.8221704645433232,0,6
516,516,516,516,2,2,1,US,US,1994-01-01,0.7373668031423115,0.6056244940457236,1,4
517,517,517,517,2,2,2,US,US,1994-01-01,0.7965957015574487,0.4090841712047527,0,4
518,518,518,518,2,2,1,US,US,1994-01-01,0.1023498132979861,0.4775732554605491,0,3
519,519,519,519,2,2,1,US,US,1994-01-01,0.6655778023966495,0.6034599089806931,0,4
520,520,520,520,2,2,2,US,US,1994-01-01,0.2629867809734393,0.7482119746423843,0,6
521,521,521,521,2,2,1,US,US,1994-01-01,0.7264056677728161,0.6576791128868035,0,3
522,522,522,522,2,2,1,US,US,1994-01-01,0.6573902190104479,0.752197964222697,0,5
523,523,523,523,2,2,1,US,US,1994-01-01,0.8859287431045249,0.6831187189286022,0,3
524,524,524,524,2,2,2,US,US,1994-01-01,0.6332073171059414,0.7231278754177006,1,4
525,525,525,525,2,2,2,US,US,1994-01-01,0.2646962005826123,0.8386500427527454,0,2
526,526,526,526,2,2,2,US,US,1994-01-01,0.2214124949750391,0.2830464682551531,1,4
527,527,527,527,2,2,2,US,US,1994-01-01,0.0920674802760105,0.5603118756858281,1,2
528,528,528,528,2,2,2,US,US,1994-01-01,0.501948602711581,0.50387744194113,1,4
529,529,529,529,2,2,1,US,US,1994-01-01,0.6969495483666495,0.7825763641660535,0,3
530,530,530,530,2,2,2,US,US,1994-01-01,0.6276372354436196,0.877226487428204,0,4
531,531,531,531,2,2,1,US,US,1994-01-01,0.9764766762570296,0.3623929796683139,0,7
532,532,532,532,2,2,1,US,US,1994-01-01,0.8725099160400815,0.8524050892974446,0,3
533,533,533,533,2,2,2,US,US,1994-01-01,0.6774980075043797,0.7088893396320144,1,5
534,534,534,534,2,2,2,US,US,1994-01-01,0.4784850226379442,0.5613764088070661,1,2
535,535,535,535,2,2,2,US,US,1994-01-01,0.984359958886729,0.7627414160257671,1,5
536,536,536,536,2,2,2,US,US,1994-01-01,0.6528325994128683,0.2016321895259929,0,3
537,537,537,537,2,2,2,US,US,1994-01-01,0.9387592271778517,0.5970205860604687,0,4
538,538,538,538,2,2,1,US,US,1994-01-01,0.6893816010228527,0.6077410742948104,0,2
539,539,539,539,2,2,1,US,US,1994-01-01,0.9101205521132932,0.2150104498537775,0,4
540,540,540,540,2,2,1,US,US,1994-01-01,0.2861219460007428,0.7499452888088419,0,3
541,541,541,541,2,2,1,US,US,1994-01-01,0.5026550141355033,0.9745033503878544,1,3
542,542,542,542,2,2,2,US,US,1994-01-01,0.3713545383280547,0.9323311006857278,0,2
543,543,543,543,2,2,1,US,US,1994-01-01,0.8741650838919018,0.3503743877816938,1,4
544,544,544,544,2,2,2,US,US,1994-01-01,0.1278668696474649,0.4647203234378353,0,3
545,545,545,545,2,2,2,US,US,1994-01-01,0.8025673458242413,0.6619973451198192,1,5
546,546,546,546,2,2,1,US,US,1994-01-01,0.3735780903326032,0.4578067782581438,1,3
547,547,547,547,2,2,2,US,US,1994-01-01,0.6548840637100461,0.0134318353615697,1,5
548,548,548,548,2,2,3,US,US,1994-01-01,0.508928837080239,0.5419900861890375,0,6
549,549,549,549,2,2,1,US,US,1994-01-01,0.7250825342393084,0.374850095761745,1,3
550,550,550,550,2,2,2,US,US,1994-01-01,0.5133849202399032,0.9877931470634888,0,2
551,551,551,551,2,2,1,US,US,1994-01-01,0.992362677886132,0.0966668147792591,1,3
552,552,552,552,2,2,2,US,US,1994-01-01,0.5197334990032678,0.2367530536014158,0,4
553,553,553,553,2,2,2,US,US,1994-01-01,0.1384007275202871,0.6583803650209531,1,2
554,554,554,554,2,2,2,US,US,1994-01-01,0.2215470259753423,0.5708589340902901,1,6
555,555,555,555,2,2,1,US,US,1994-01-01,0.5729277718908918,0.5293337782016316,1,4
556,556,556,556,2,2,1,US,US,1994-01-01,0.896714094071854,0.5346029104703471,0,3
557,557,557,557,2,2,1,US,US,1994-01-01,0.6591986872652418,0.8747017706426478,1,7
558,558,558,558,2,2,1,US,US,1994-01-01,0.6423453763139662,0.2594073712304847,1,4
559,559,559,559,2,2,1,US,US,1994-01-01,0.3267735567576615,0.6165804373668009,1,7
560,560,560,560,2,2,1,US,US,1994-01-01,0.6966335453737802,0.5370783157412021,0,5
561,561,561,561,2,2,2,US,US,1994-01-01,0.3132840470770527,0.9188771735805904,1,3
