,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ethnicity,sex,feature_0,country,state,date,predicted_outcome,sensitive_0,feature_1,feature_2,age
373,373,373,373,373,2,2,2,US,US,1994-01-01,1,0,2,4,4
374,374,374,374,374,2,2,2,US,US,1994-01-01,0,0,2,2,7
375,375,375,375,375,2,2,1,US,US,1994-01-01,0,0,2,4,2
376,376,376,376,376,2,2,1,US,US,1994-01-01,0,0,2,4,2
377,377,377,377,377,2,2,2,US,US,1994-01-01,1,0,2,2,3
378,378,378,378,378,2,2,1,US,US,1994-01-01,1,1,2,2,4
379,379,379,379,379,2,2,1,US,US,1994-01-01,1,0,2,2,4
380,380,380,380,380,2,2,2,US,US,1994-01-01,1,1,2,2,5
381,381,381,381,381,2,2,2,US,US,1994-01-01,1,0,2,2,6
382,382,382,382,382,2,2,2,US,US,1994-01-01,0,1,2,2,2
383,383,383,383,383,2,2,1,US,US,1994-01-01,0,1,2,2,2
384,384,384,384,384,2,2,2,US,US,1994-01-01,1,1,2,2,3
385,385,385,385,385,2,2,2,US,US,1994-01-01,0,1,4,2,4
386,386,386,386,386,2,2,2,US,US,1994-01-01,0,1,4,2,3
387,387,387,387,387,2,2,1,US,US,1994-01-01,0,0,2,4,2
388,388,388,388,388,2,2,1,US,US,1994-01-01,1,1,2,4,4
389,389,389,389,389,2,2,2,US,US,1994-01-01,0,0,2,4,6
390,390,390,390,390,2,2,1,US,US,1994-01-01,1,1,2,2,2
391,391,391,391,391,2,2,1,US,US,1994-01-01,1,0,4,4,5
392,392,392,392,392,2,2,2,US,US,1994-01-01,0,0,2,2,3
393,393,393,393,393,2,2,1,US,US,1994-01-01,1,0,2,2,6
394,394,394,394,394,2,2,1,US,US,1994-01-01,0,1,2,2,3
395,395,395,395,395,2,2,2,US,US,1994-01-01,0,1,4,4,3
396,396,396,396,396,2,2,1,US,US,1994-01-01,0,0,2,2,6
397,397,397,397,397,2,2,2,US,US,1994-01-01,0,0,2,2,3
398,398,398,398,398,2,2,1,US,US,1994-01-01,1,0,4,2,6
399,399,399,399,399,2,2,1,US,US,1994-01-01,0,0,4,2,2
400,400,400,400,400,2,2,1,US,US,1994-01-01,0,1,2,2,5
401,401,401,401,401,2,2,1,US,US,1994-01-01,1,1,2,2,5
402,402,402,402,402,2,2,1,US,US,1994-01-01,0,0,2,4,6
403,403,403,403,403,2,2,1,US,US,1994-01-01,1,1,2,2,3
404,404,404,404,404,2,2,2,US,US,1994-01-01,0,1,4,2,2
405,405,405,405,405,2,2,1,US,US,1994-01-01,0,1,2,2,3
406,406,406,406,406,2,2,1,US,US,1994-01-01,1,0,2,2,4
407,407,407,407,407,2,2,2,US,US,1994-01-01,0,1,2,4,4
408,408,408,408,408,2,2,1,US,US,1994-01-01,0,0,2,2,4
409,409,409,409,409,2,2,2,US,US,1994-01-01,0,0,4,2,3
410,410,410,410,410,2,2,2,US,US,1994-01-01,0,1,2,2,3
411,411,411,411,411,2,2,2,US,US,1994-01-01,1,0,2,4,2
412,412,412,412,412,2,2,2,US,US,1994-01-01,0,1,2,2,2
413,413,413,413,413,2,2,1,US,US,1994-01-01,1,1,2,2,4
414,414,414,414,414,2,2,1,US,US,1994-01-01,0,1,2,2,2
415,415,415,415,415,2,2,1,US,US,1994-01-01,0,1,2,2,3
416,416,416,416,416,2,2,1,US,US,1994-01-01,0,0,2,4,3
417,417,417,417,417,2,2,2,US,US,1994-01-01,0,0,4,2,3
418,418,418,418,418,2,2,2,US,US,1994-01-01,0,0,4,4,5
419,419,419,419,419,2,2,1,US,US,1994-01-01,0,1,2,2,4
420,420,420,420,420,2,2,2,US,US,1994-01-01,0,1,2,4,5
421,421,421,421,421,2,2,2,US,US,1994-01-01,0,1,4,2,3
422,422,422,422,422,2,2,2,US,US,1994-01-01,0,1,2,2,4
423,423,423,423,423,2,2,2,US,US,1994-01-01,0,0,2,4,6
424,424,424,424,424,2,2,1,US,US,1994-01-01,1,1,2,2,2
425,425,425,425,425,2,2,1,US,US,1994-01-01,0,0,2,2,3
426,426,426,426,426,2,2,3,US,US,1994-01-01,0,0,4,4,3
427,427,427,427,427,2,2,2,US,US,1994-01-01,0,0,2,4,2
428,428,428,428,428,2,2,2,US,US,1994-01-01,0,1,2,4,4
429,429,429,429,429,2,2,1,US,US,1994-01-01,1,1,2,2,2
430,430,430,430,430,2,2,1,US,US,1994-01-01,0,1,4,2,4
431,431,431,431,431,2,2,2,US,US,1994-01-01,1,1,2,4,3
432,432,432,432,432,2,2,2,US,US,1994-01-01,0,1,2,4,6
433,433,433,433,433,2,2,1,US,US,1994-01-01,1,1,2,2,5
434,434,434,434,434,2,2,2,US,US,1994-01-01,0,1,2,2,4
435,435,435,435,435,2,2,1,US,US,1994-01-01,0,1,2,4,3
436,436,436,436,436,2,2,2,US,US,1994-01-01,0,0,2,2,4
437,437,437,437,437,2,2,2,US,US,1994-01-01,1,0,2,2,3
438,438,438,438,438,2,2,1,US,US,1994-01-01,0,0,2,2,3
439,439,439,439,439,2,2,2,US,US,1994-01-01,0,0,2,4,3
440,440,440,440,440,2,2,1,US,US,1994-01-01,0,0,2,2,4
441,441,441,441,441,2,2,2,US,US,1994-01-01,1,0,2,4,4
442,442,442,442,442,2,2,2,US,US,1994-01-01,0,1,2,4,3
443,443,443,443,443,2,2,1,US,US,1994-01-01,0,0,2,2,6
444,444,444,444,444,2,2,1,US,US,1994-01-01,0,1,2,2,4
445,445,445,445,445,2,2,2,US,US,1994-01-01,0,1,4,2,3
446,446,446,446,446,2,2,2,US,US,1994-01-01,0,0,2,4,5
447,447,447,447,447,2,2,2,US,US,1994-01-01,0,1,2,2,4
448,448,448,448,448,2,2,1,US,US,1994-01-01,1,0,2,2,4
449,449,449,449,449,2,2,1,US,US,1994-01-01,0,0,4,4,5
450,450,450,450,450,2,2,2,US,US,1994-01-01,0,1,4,2,3
451,451,451,451,451,2,2,2,US,US,1994-01-01,0,1,2,2,4
452,452,452,452,452,2,2,2,US,US,1994-01-01,1,0,2,4,4
453,453,453,453,453,2,2,2,US,US,1994-01-01,0,1,4,2,4
454,454,454,454,454,2,2,2,US,US,1994-01-01,1,1,4,2,4
455,455,455,455,455,2,2,1,US,US,1994-01-01,1,0,4,2,3
456,456,456,456,456,2,2,2,US,US,1994-01-01,0,1,2,4,4
457,457,457,457,457,2,2,1,US,US,1994-01-01,1,0,2,2,2
458,458,458,458,458,2,2,2,US,US,1994-01-01,0,1,2,2,2
459,459,459,459,459,2,2,1,US,US,1994-01-01,1,1,2,4,3
460,460,460,460,460,2,2,2,US,US,1994-01-01,0,0,4,2,5
461,461,461,461,461,2,2,1,US,US,1994-01-01,1,1,4,2,3
462,462,462,462,462,2,2,2,US,US,1994-01-01,0,1,2,4,4
463,463,463,463,463,2,2,1,US,US,1994-01-01,0,0,4,4,6
464,464,464,464,464,2,2,1,US,US,1994-01-01,0,1,2,2,4
465,465,465,465,465,2,2,2,US,US,1994-01-01,1,0,2,2,7
466,466,466,466,466,2,2,2,US,US,1994-01-01,0,0,2,4,3
467,467,467,467,467,2,2,2,US,US,1994-01-01,1,0,2,2,3
468,468,468,468,468,2,2,2,US,US,1994-01-01,0,1,2,4,2
469,469,469,469,469,2,2,2,US,US,1994-01-01,1,1,2,4,5
470,470,470,470,470,2,2,2,US,US,1994-01-01,0,1,2,4,2
471,471,471,471,471,2,2,1,US,US,1994-01-01,0,0,2,4,4
472,472,472,472,472,2,2,1,US,US,1994-01-01,0,0,2,2,3
473,473,473,473,473,2,2,1,US,US,1994-01-01,1,0,2,2,2
474,474,474,474,474,2,2,1,US,US,1994-01-01,0,1,2,2,2
475,475,475,475,475,2,2,2,US,US,1994-01-01,0,1,4,4,4
476,476,476,476,476,2,2,2,US,US,1994-01-01,0,0,2,4,4
477,477,477,477,477,2,2,1,US,US,1994-01-01,0,0,4,4,3
478,478,478,478,478,2,2,2,US,US,1994-01-01,0,0,2,4,4
479,479,479,479,479,2,2,1,US,US,1994-01-01,0,1,2,4,4
480,480,480,480,480,2,2,2,US,US,1994-01-01,0,0,2,2,2
481,481,481,481,481,2,2,2,US,US,1994-01-01,0,1,2,4,3
482,482,482,482,482,2,2,2,US,US,1994-01-01,0,1,2,4,6
483,483,483,483,483,2,2,2,US,US,1994-01-01,0,1,2,2,4
484,484,484,484,484,2,2,2,US,US,1994-01-01,1,1,4,2,2
485,485,485,485,485,2,2,2,US,US,1994-01-01,1,1,2,2,5
486,486,486,486,486,2,2,2,US,US,1994-01-01,0,1,2,2,3
487,487,487,487,487,2,2,1,US,US,1994-01-01,1,0,2,4,5
488,488,488,488,488,2,2,2,US,US,1994-01-01,1,0,4,4,3
489,489,489,489,489,2,2,1,US,US,1994-01-01,0,1,2,2,5
490,490,490,490,490,2,2,1,US,US,1994-01-01,0,0,2,2,5
491,491,491,491,491,2,2,2,US,US,1994-01-01,0,1,2,2,4
492,492,492,492,492,2,2,2,US,US,1994-01-01,1,1,2,2,3
493,493,493,493,493,2,2,1,US,US,1994-01-01,0,0,2,4,7
494,494,494,494,494,2,2,1,US,US,1994-01-01,0,0,2,4,4
495,495,495,495,495,2,2,1,US,US,1994-01-01,0,0,2,2,4
496,496,496,496,496,2,2,2,US,US,1994-01-01,0,1,2,4,4
497,497,497,497,497,2,2,2,US,US,1994-01-01,0,1,4,4,2
498,498,498,498,498,2,2,2,US,US,1994-01-01,0,0,2,2,2
499,499,499,499,499,2,2,2,US,US,1994-01-01,1,0,2,2,6
500,500,500,500,500,2,2,1,US,US,1994-01-01,0,1,2,4,2
501,501,501,501,501,2,2,1,US,US,1994-01-01,1,0,2,2,6
502,502,502,502,502,2,2,2,US,US,1994-01-01,0,0,2,2,5
503,503,503,503,503,2,2,2,US,US,1994-01-01,0,0,2,2,5
504,504,504,504,504,2,2,1,US,US,1994-01-01,0,1,2,2,4
505,505,505,505,505,2,2,1,US,US,1994-01-01,0,0,4,2,4
506,506,506,506,506,2,2,1,US,US,1994-01-01,0,1,2,4,5
507,507,507,507,507,2,2,1,US,US,1994-01-01,0,0,2,2,4
508,508,508,508,508,2,2,2,US,US,1994-01-01,0,0,4,2,5
509,509,509,509,509,2,2,1,US,US,1994-01-01,0,1,2,4,3
510,510,510,510,510,2,2,1,US,US,1994-01-01,1,0,2,4,2
511,511,511,511,511,2,2,2,US,US,1994-01-01,0,1,2,2,5
512,512,512,512,512,2,2,2,US,US,1994-01-01,0,0,2,2,3
513,513,513,513,513,2,2,2,US,US,1994-01-01,0,1,2,2,3
514,514,514,514,514,2,2,1,US,US,1994-01-01,0,0,2,2,7
515,515,515,515,515,2,2,1,US,US,1994-01-01,1,0,2,2,4
516,516,516,516,516,2,2,1,US,US,1994-01-01,1,1,2,2,5
517,517,517,517,517,2,2,2,US,US,1994-01-01,1,1,2,4,3
518,518,518,518,518,2,2,1,US,US,1994-01-01,0,0,4,4,7
519,519,519,519,519,2,2,1,US,US,1994-01-01,0,1,2,2,4
520,520,520,520,520,2,2,2,US,US,1994-01-01,0,1,2,4,2
521,521,521,521,521,2,2,1,US,US,1994-01-01,0,0,2,2,6
522,522,522,522,522,2,2,1,US,US,1994-01-01,0,0,4,4,7
523,523,523,523,523,2,2,1,US,US,1994-01-01,1,0,2,4,5
524,524,524,524,524,2,2,2,US,US,1994-01-01,0,0,2,2,3
525,525,525,525,525,2,2,2,US,US,1994-01-01,0,1,2,2,6
526,526,526,526,526,2,2,2,US,US,1994-01-01,0,0,2,4,6
527,527,527,527,527,2,2,2,US,US,1994-01-01,0,1,4,2,4
528,528,528,528,528,2,2,2,US,US,1994-01-01,0,0,4,2,6
529,529,529,529,529,2,2,1,US,US,1994-01-01,0,1,2,4,4
530,530,530,530,530,2,2,2,US,US,1994-01-01,0,0,2,4,4
531,531,531,531,531,2,2,1,US,US,1994-01-01,0,0,2,2,2
532,532,532,532,532,2,2,1,US,US,1994-01-01,0,1,2,2,5
533,533,533,533,533,2,2,2,US,US,1994-01-01,1,0,4,2,3
534,534,534,534,534,2,2,2,US,US,1994-01-01,0,0,2,4,3
535,535,535,535,535,2,2,2,US,US,1994-01-01,1,1,2,2,3
536,536,536,536,536,2,2,2,US,US,1994-01-01,0,1,2,2,2
537,537,537,537,537,2,2,2,US,US,1994-01-01,1,1,2,4,3
538,538,538,538,538,2,2,1,US,US,1994-01-01,1,1,2,4,5
539,539,539,539,539,2,2,1,US,US,1994-01-01,1,1,4,2,3
540,540,540,540,540,2,2,1,US,US,1994-01-01,0,1,4,2,3
541,541,541,541,541,2,2,1,US,US,1994-01-01,0,1,2,2,4
542,542,542,542,542,2,2,2,US,US,1994-01-01,0,0,2,4,4
543,543,543,543,543,2,2,1,US,US,1994-01-01,1,1,2,2,6
544,544,544,544,544,2,2,2,US,US,1994-01-01,0,1,2,4,3
545,545,545,545,545,2,2,2,US,US,1994-01-01,0,1,4,4,4
546,546,546,546,546,2,2,1,US,US,1994-01-01,0,1,2,4,5
547,547,547,547,547,2,2,2,US,US,1994-01-01,0,0,2,2,4
548,548,548,548,548,2,2,3,US,US,1994-01-01,1,1,2,2,5
549,549,549,549,549,2,2,1,US,US,1994-01-01,0,0,2,2,3
550,550,550,550,550,2,2,2,US,US,1994-01-01,0,1,2,2,4
551,551,551,551,551,2,2,1,US,US,1994-01-01,1,0,2,4,5
552,552,552,552,552,2,2,2,US,US,1994-01-01,1,1,2,2,2
553,553,553,553,553,2,2,2,US,US,1994-01-01,0,0,2,2,3
554,554,554,554,554,2,2,2,US,US,1994-01-01,0,1,2,2,4
555,555,555,555,555,2,2,1,US,US,1994-01-01,0,0,2,2,4
556,556,556,556,556,2,2,1,US,US,1994-01-01,0,1,2,2,4
557,557,557,557,557,2,2,1,US,US,1994-01-01,0,1,2,2,4
558,558,558,558,558,2,2,1,US,US,1994-01-01,1,1,2,4,2
559,559,559,559,559,2,2,1,US,US,1994-01-01,0,1,4,2,2
560,560,560,560,560,2,2,1,US,US,1994-01-01,1,1,2,4,4
561,561,561,561,561,2,2,2,US,US,1994-01-01,0,0,2,2,3
562,562,562,562,562,2,2,1,US,US,1994-01-01,0,0,2,2,4
563,563,563,563,563,2,2,2,US,US,1994-01-01,1,0,2,2,3
564,564,564,564,564,2,2,1,US,US,1994-01-01,1,0,4,4,5
565,565,565,565,565,2,2,2,US,US,1994-01-01,1,1,2,4,3
566,566,566,566,566,2,2,2,US,US,1994-01-01,0,1,2,2,6
567,567,567,567,567,2,2,2,US,US,1994-01-01,1,1,4,2,7
568,568,568,568,568,2,2,1,US,US,1994-01-01,1,1,4,2,3
569,569,569,569,569,2,2,2,US,US,1994-01-01,0,0,2,2,7
570,570,570,570,570,2,2,2,US,US,1994-01-01,0,1,4,2,6
571,571,571,571,571,2,2,1,US,US,1994-01-01,1,0,2,2,3
572,572,572,572,572,2,2,1,US,US,1994-01-01,0,1,2,2,2
573,573,573,573,573,2,2,2,US,US,1994-01-01,0,1,2,2,3
574,574,574,574,574,2,2,1,US,US,1994-01-01,1,0,2,4,3
575,575,575,575,575,2,2,2,US,US,1994-01-01,1,1,2,2,3
576,576,576,576,576,2,2,2,US,US,1994-01-01,0,0,2,2,3
577,577,577,577,577,2,2,2,US,US,1994-01-01,0,0,2,2,3
578,578,578,578,578,2,2,1,US,US,1994-01-01,0,1,4,2,2
579,579,579,579,579,2,2,2,US,US,1994-01-01,0,0,4,4,4
580,580,580,580,580,2,2,1,US,US,1994-01-01,1,1,2,2,7
581,581,581,581,581,2,2,1,US,US,1994-01-01,1,1,2,2,4
582,582,582,582,582,2,2,1,US,US,1994-01-01,1,0,2,2,3
583,583,583,583,583,2,2,2,US,US,1994-01-01,1,1,2,2,2
584,584,584,584,584,2,2,1,US,US,1994-01-01,1,1,2,2,6
585,585,585,585,585,2,2,1,US,US,1994-01-01,0,0,2,2,4
586,586,586,586,586,2,2,2,US,US,1994-01-01,1,0,2,2,3
587,587,587,587,587,2,2,1,US,US,1994-01-01,0,1,2,2,3
588,588,588,588,588,2,2,2,US,US,1994-01-01,1,0,4,2,6
589,589,589,589,589,2,2,1,US,US,1994-01-01,0,0,4,4,4
590,590,590,590,590,2,2,1,US,US,1994-01-01,1,0,4,2,5
591,591,591,591,591,2,2,2,US,US,1994-01-01,0,1,2,2,3
592,592,592,592,592,2,2,2,US,US,1994-01-01,0,1,2,4,4
593,593,593,593,593,2,2,1,US,US,1994-01-01,0,1,2,4,5
594,594,594,594,594,2,2,2,US,US,1994-01-01,0,1,2,2,4
595,595,595,595,595,2,2,1,US,US,1994-01-01,0,1,2,2,4
596,596,596,596,596,2,2,1,US,US,1994-01-01,0,1,2,4,4
597,597,597,597,597,2,2,1,US,US,1994-01-01,0,0,2,2,5
598,598,598,598,598,2,2,2,US,US,1994-01-01,0,1,2,2,3
599,599,599,599,599,2,2,2,US,US,1994-01-01,0,0,2,2,2
600,600,600,600,600,2,2,2,US,US,1994-01-01,0,0,4,2,2
601,601,601,601,601,2,2,1,US,US,1994-01-01,0,0,2,2,3
602,602,602,602,602,2,2,1,US,US,1994-01-01,0,1,2,2,3
603,603,603,603,603,2,2,1,US,US,1994-01-01,1,0,4,2,3
604,604,604,604,604,2,2,2,US,US,1994-01-01,0,0,2,2,3
605,605,605,605,605,2,2,1,US,US,1994-01-01,1,1,2,2,3
606,606,606,606,606,2,2,1,US,US,1994-01-01,0,1,2,2,3
607,607,607,607,607,2,2,1,US,US,1994-01-01,0,1,2,4,4
608,608,608,608,608,2,2,1,US,US,1994-01-01,1,0,4,4,5
609,609,609,609,609,2,2,1,US,US,1994-01-01,0,0,4,4,4
610,610,610,610,610,2,2,1,US,US,1994-01-01,1,0,2,2,2
611,611,611,611,611,2,2,1,US,US,1994-01-01,0,0,2,2,4
612,612,612,612,612,2,2,2,US,US,1994-01-01,1,1,2,2,3
613,613,613,613,613,2,2,1,US,US,1994-01-01,0,1,2,4,4
614,614,614,614,614,2,2,2,US,US,1994-01-01,0,1,2,2,4
615,615,615,615,615,2,2,1,US,US,1994-01-01,0,1,2,2,3
616,616,616,616,616,2,2,1,US,US,1994-01-01,0,1,4,2,3
617,617,617,617,617,2,2,1,US,US,1994-01-01,0,0,2,2,5
618,618,618,618,618,2,2,1,US,US,1994-01-01,0,0,2,2,7
619,619,619,619,619,2,2,2,US,US,1994-01-01,0,0,2,2,2
620,620,620,620,620,2,2,1,US,US,1994-01-01,0,1,2,4,4
621,621,621,621,621,2,2,2,US,US,1994-01-01,0,0,2,2,6
622,622,622,622,622,2,2,2,US,US,1994-01-01,1,0,2,2,7
623,623,623,623,623,2,2,2,US,US,1994-01-01,1,1,2,2,4
624,624,624,624,624,2,2,1,US,US,1994-01-01,1,0,4,4,4
625,625,625,625,625,2,2,2,US,US,1994-01-01,1,1,2,2,4
626,626,626,626,626,2,2,2,US,US,1994-01-01,0,0,2,4,4
627,627,627,627,627,2,2,1,US,US,1994-01-01,0,0,2,2,2
628,628,628,628,628,2,2,1,US,US,1994-01-01,0,1,2,4,3
629,629,629,629,629,2,2,3,US,US,1994-01-01,0,1,2,4,2
630,630,630,630,630,2,2,1,US,US,1994-01-01,0,0,4,2,5
631,631,631,631,631,2,2,1,US,US,1994-01-01,0,0,2,2,4
632,632,632,632,632,2,2,2,US,US,1994-01-01,0,0,2,2,4
633,633,633,633,633,2,2,2,US,US,1994-01-01,0,1,2,2,7
634,634,634,634,634,2,2,1,US,US,1994-01-01,1,1,2,2,2
635,635,635,635,635,2,2,1,US,US,1994-01-01,0,0,4,2,6
636,636,636,636,636,2,2,1,US,US,1994-01-01,0,1,2,4,4
637,637,637,637,637,2,2,2,US,US,1994-01-01,0,0,4,4,3
638,638,638,638,638,2,2,2,US,US,1994-01-01,1,0,4,2,4
639,639,639,639,639,2,2,1,US,US,1994-01-01,1,0,2,4,7
640,640,640,640,640,2,2,1,US,US,1994-01-01,0,0,4,4,2
641,641,641,641,641,2,2,2,US,US,1994-01-01,0,0,2,2,3
642,642,642,642,642,2,2,2,US,US,1994-01-01,1,0,2,2,4
643,643,643,643,643,2,2,2,US,US,1994-01-01,0,1,2,4,5
644,644,644,644,644,2,2,1,US,US,1994-01-01,0,0,2,4,4
645,645,645,645,645,2,2,2,US,US,1994-01-01,0,0,2,2,5
646,646,646,646,646,2,2,1,US,US,1994-01-01,0,0,4,2,2
647,647,647,647,647,2,2,1,US,US,1994-01-01,1,1,2,2,6
648,648,648,648,648,2,2,2,US,US,1994-01-01,1,0,2,4,3
649,649,649,649,649,2,2,2,US,US,1994-01-01,0,0,2,2,3
650,650,650,650,650,2,2,1,US,US,1994-01-01,0,0,4,4,2
651,651,651,651,651,2,2,2,US,US,1994-01-01,0,0,2,2,6
652,652,652,652,652,2,2,2,US,US,1994-01-01,0,1,2,4,4
653,653,653,653,653,2,2,1,US,US,1994-01-01,0,0,2,4,4
654,654,654,654,654,2,2,2,US,US,1994-01-01,0,0,2,2,4
655,655,655,655,655,2,2,1,US,US,1994-01-01,0,0,2,2,4
656,656,656,656,656,2,2,2,US,US,1994-01-01,0,0,2,4,5
657,657,657,657,657,2,2,2,US,US,1994-01-01,1,0,2,2,2
658,658,658,658,658,2,2,2,US,US,1994-01-01,0,0,2,2,5
659,659,659,659,659,2,2,2,US,US,1994-01-01,1,0,2,2,5
660,660,660,660,660,2,2,2,US,US,1994-01-01,0,1,4,4,3
661,661,661,661,661,2,2,2,US,US,1994-01-01,0,0,2,4,4
662,662,662,662,662,2,2,2,US,US,1994-01-01,0,1,4,2,6
663,663,663,663,663,2,2,1,US,US,1994-01-01,0,1,4,4,5
664,664,664,664,664,2,2,1,US,US,1994-01-01,0,0,2,2,5
665,665,665,665,665,2,2,2,US,US,1994-01-01,1,0,2,2,3
666,666,666,666,666,2,2,2,US,US,1994-01-01,1,0,2,2,6
667,667,667,667,667,2,2,1,US,US,1994-01-01,0,1,2,2,3
668,668,668,668,668,2,2,2,US,US,1994-01-01,1,1,2,2,5
669,669,669,669,669,2,2,2,US,US,1994-01-01,0,1,2,2,4
670,670,670,670,670,2,2,1,US,US,1994-01-01,1,0,2,4,4
671,671,671,671,671,2,2,1,US,US,1994-01-01,1,0,2,2,7
672,672,672,672,672,2,2,2,US,US,1994-01-01,1,1,2,2,2
673,673,673,673,673,2,2,1,US,US,1994-01-01,0,1,4,4,3
674,674,674,674,674,2,2,2,US,US,1994-01-01,0,0,2,2,3
675,675,675,675,675,2,2,1,US,US,1994-01-01,0,1,2,4,6
676,676,676,676,676,2,2,1,US,US,1994-01-01,0,1,2,4,7
677,677,677,677,677,2,2,1,US,US,1994-01-01,1,1,2,2,4
678,678,678,678,678,2,2,1,US,US,1994-01-01,0,0,2,2,3
679,679,679,679,679,2,2,1,US,US,1994-01-01,1,1,2,2,3
680,680,680,680,680,2,2,2,US,US,1994-01-01,1,0,2,4,3
681,681,681,681,681,2,2,2,US,US,1994-01-01,0,1,2,2,3
682,682,682,682,682,2,2,1,US,US,1994-01-01,1,0,2,4,6
683,683,683,683,683,2,2,1,US,US,1994-01-01,1,0,2,2,5
684,684,684,684,684,2,2,1,US,US,1994-01-01,0,0,2,4,5
685,685,685,685,685,2,2,1,US,US,1994-01-01,1,1,2,2,5
686,686,686,686,686,2,2,1,US,US,1994-01-01,1,0,2,2,4
687,687,687,687,687,2,2,2,US,US,1994-01-01,1,0,2,2,4
688,688,688,688,688,2,2,1,US,US,1994-01-01,0,0,2,4,3
689,689,689,689,689,2,2,1,US,US,1994-01-01,0,1,2,4,3
690,690,690,690,690,2,2,1,US,US,1994-01-01,0,1,4,4,4
691,691,691,691,691,2,2,2,US,US,1994-01-01,0,0,4,2,3
692,692,692,692,692,2,2,2,US,US,1994-01-01,1,0,2,2,5
693,693,693,693,693,2,2,1,US,US,1994-01-01,0,1,2,2,2
694,694,694,694,694,2,2,1,US,US,1994-01-01,0,1,2,2,4
695,695,695,695,695,2,2,3,US,US,1994-01-01,0,0,4,2,3
696,696,696,696,696,2,2,1,US,US,1994-01-01,0,1,2,2,2
697,697,697,697,697,2,2,1,US,US,1994-01-01,0,1,4,2,2
698,698,698,698,698,2,2,2,US,US,1994-01-01,0,1,2,2,4
699,699,699,699,699,2,2,1,US,US,1994-01-01,0,1,4,2,2
700,700,700,700,700,2,2,1,US,US,1994-01-01,0,0,2,4,4
701,701,701,701,701,2,2,1,US,US,1994-01-01,0,0,2,2,3
702,702,702,702,702,2,2,1,US,US,1994-01-01,1,1,4,4,2
703,703,703,703,703,2,2,2,US,US,1994-01-01,0,1,4,2,4
704,704,704,704,704,2,2,1,US,US,1994-01-01,0,1,2,4,3
705,705,705,705,705,2,2,2,US,US,1994-01-01,0,1,2,2,2
706,706,706,706,706,2,2,2,US,US,1994-01-01,0,1,2,4,3
707,707,707,707,707,2,2,1,US,US,1994-01-01,0,1,2,2,6
708,708,708,708,708,2,2,2,US,US,1994-01-01,0,1,2,2,6
709,709,709,709,709,2,2,2,US,US,1994-01-01,1,1,2,2,4
710,710,710,710,710,2,2,2,US,US,1994-01-01,0,0,2,2,6
711,711,711,711,711,2,2,1,US,US,1994-01-01,0,0,2,2,6
712,712,712,712,712,2,2,1,US,US,1994-01-01,0,1,2,4,4
713,713,713,713,713,2,2,1,US,US,1994-01-01,0,0,2,4,3
714,714,714,714,714,2,2,2,US,US,1994-01-01,0,1,2,2,2
715,715,715,715,715,2,2,2,US,US,1994-01-01,0,1,4,4,4
716,716,716,716,716,2,2,2,US,US,1994-01-01,0,1,4,4,4
717,717,717,717,717,2,2,1,US,US,1994-01-01,1,0,4,2,4
718,718,718,718,718,2,2,2,US,US,1994-01-01,1,0,2,4,4
719,719,719,719,719,2,2,2,US,US,1994-01-01,0,0,2,2,4
720,720,720,720,720,2,2,1,US,US,1994-01-01,0,0,2,2,3
721,721,721,721,721,2,2,1,US,US,1994-01-01,1,1,2,4,4
722,722,722,722,722,2,2,2,US,US,1994-01-01,0,1,4,2,4
723,723,723,723,723,2,2,1,US,US,1994-01-01,0,0,2,2,5
724,724,724,724,724,2,2,2,US,US,1994-01-01,0,0,2,2,3
725,725,725,725,725,2,2,2,US,US,1994-01-01,0,1,2,4,5
726,726,726,726,726,2,2,2,US,US,1994-01-01,1,0,4,2,7
727,727,727,727,727,2,2,2,US,US,1994-01-01,0,0,4,2,3
728,728,728,728,728,2,2,1,US,US,1994-01-01,1,0,2,4,7
729,729,729,729,729,2,2,2,US,US,1994-01-01,0,0,2,4,3
730,730,730,730,730,2,2,2,US,US,1994-01-01,1,1,4,2,3
731,731,731,731,731,2,2,2,US,US,1994-01-01,0,0,2,4,5
732,732,732,732,732,2,2,1,US,US,1994-01-01,1,1,2,2,2
733,733,733,733,733,2,2,2,US,US,1994-01-01,0,1,2,2,2
734,734,734,734,734,2,2,1,US,US,1994-01-01,0,0,2,2,3
735,735,735,735,735,2,2,2,US,US,1994-01-01,0,0,2,2,4
736,736,736,736,736,2,2,2,US,US,1994-01-01,0,1,2,4,4
737,737,737,737,737,2,2,1,US,US,1994-01-01,1,1,4,2,2
738,738,738,738,738,2,2,1,US,US,1994-01-01,0,1,2,4,7
739,739,739,739,739,2,2,2,US,US,1994-01-01,0,1,2,2,4
740,740,740,740,740,2,2,2,US,US,1994-01-01,1,1,4,4,3
741,741,741,741,741,2,2,2,US,US,1994-01-01,0,0,4,2,4
742,742,742,742,742,2,2,3,US,US,1994-01-01,0,0,4,4,4
743,743,743,743,743,2,2,2,US,US,1994-01-01,1,0,2,2,4
744,744,744,744,744,2,2,2,US,US,1994-01-01,0,0,4,4,4
745,745,745,745,745,2,2,1,US,US,1994-01-01,0,0,2,4,4
746,746,746,746,746,2,2,3,US,US,1994-01-01,0,0,4,2,2
747,747,747,747,747,2,2,1,US,US,1994-01-01,1,1,2,4,4
